diptera_family,diptera_genus,diptera_species,host_species,host_genus,host_family,host_order,host_class,webID,frequency,country,latitude,longitude,Site,Paper name,Authors 
Ceratopogonidae,Culicoides,C. pulicaris,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P09,42,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. pulicaris,C.a. hircus,Capra,Bovidae,Artiodactyla,Mammalia,P09,2,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. pulicaris,C.elaphus,Cervus,Cervidae,Artiodactyla,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. pulicaris,E.ferus,Equus,Equidae,Perissodactyla,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. punctatus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P09,36,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. punctatus,C.a. hircus,Capra,Bovidae,Artiodactyla,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. punctatus,C.capreolus,Capreolus,Cervidae,Artiodactyla,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. riethi,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. scoticus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P09,14,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. scoticus,C.capreolus,Capreolus,Cervidae,Artiodactyla,Mammalia,P09,2,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. scoticus,E.ferus,Equus,Equidae,Perissodactyla,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. scoticus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. vexans,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P09,35,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. vexans,C.capreolus,Capreolus,Cervidae,Artiodactyla,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. vexans,H.sapiens,Homo,Hominidae,Primates,Mammalia,P09,1,Denmark,55.673686,11.554103,Agricultural,Molecular identification of bloodmeals from biting midges (Diptera: Ceratopogonidae: Culicoides Latreille) in Denmark,Lassen et al (2011)
Ceratopogonidae,Culicoides,C. chiopterus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,1,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. clastrieri,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,5,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. deltus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,2,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. dewulfi,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,5,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. festivipennis,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,6,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. kibunensis,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,7,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. kibunensis,S. atricapilla,Sylvia,Sylviidae,Passeriformes,Aves,P10,1,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. obsoletus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P10,1,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. obsoletus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,16,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. pallidicornis,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,1,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. pictipennis,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,14,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. pictipennis,T.merula,Turdus,Turdidae,Passeriformes,Aves,P10,1,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. poperinghensis,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,8,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. pulicaris,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,3,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. scoticus,E.ferus,Equus,Equidae,Perissodactyla,Mammalia,P10,1,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. scoticus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,7,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Ceratopogonidae,Culicoides,C. semimaculatus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P10,1,Germany,48,7.85,Near-natural,Bloodmeal Analysis Reveals Avian Plasmodium Infections and Broad Host Preferences of Culicoides (Diptera: Ceratopogonidae) Vectors,Santiago-Alarcon et al (2012)
Culicidae,Anopheles,An. claviger,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,R. norvegicus,Rattus,Muridae,Rodentia,Mammalia,P11,2,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P11,344,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,L.europaeus,Lepus,Leporidae,Lagomorpha,Mammalia,P11,2,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,O.cuniculus,Oryctolagus,Leporidae,Lagomorpha,Mammalia,P11,228,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,O.aries,Ovis,Bovidae,Artiodactyla,Mammalia,P11,6,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P11,60,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,T.alba,Tyto,Tytonidae,Strigiformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Anopheles,An. maculipennis,C.oenas,Columba,Columbidae,Columbiformes,Aves,P11,10,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Coquillettidia,Cq. richiardii,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P11,3,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Cs. annulata,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P11,187,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Cs. annulata,O.cuniculus,Oryctolagus,Leporidae,Lagomorpha,Mammalia,P11,4,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Cs. annulata,O.aries,Ovis,Bovidae,Artiodactyla,Mammalia,P11,5,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Cs. morsitans,T.merula,Turdus,Turdidae,Passeriformes,Aves,P11,2,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Cs. morsitans,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. modestus,H.rustica,Hirundo,Hirundinidae,Passeriformes,Aves,P11,3,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. modestus,C.olor,Cygnus,Anatidae,Anseriformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,T.merula,Turdus,Turdidae,Passeriformes,Aves,P11,19,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,H.rustica,Hirundo,Hirundinidae,Passeriformes,Aves,P11,92,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,T.alba,Tyto,Tytonidae,Strigiformes,Aves,P11,3,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,A.arvensis,Alauda,Alaudidae,Passeriformes,Aves,P11,2,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,S.vulgaris,Sturnus,Sturnidae,Passeriformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,A.cinerea,Ardea,Ardeidae,Pelecaniformes,Aves,P11,3,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P11,12,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,A.otus,Asio,Strigidae,Strigiformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,A.pratensis,Anthus,Motacillidae,Pelecaniformes,Aves,P11,2,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,C.oenas,Columba,Columbidae,Columbiformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,C.palumbus,Columba,Columbidae,Columbiformes,Aves,P11,42,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culex,Cx. pipiens,M.flava,Motacilla,Motacillidae,Passeriformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Culiseta sp,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Culiseta sp,T.merula,Turdus,Turdidae,Passeriformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Culiseta sp,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Culiseta,Culiseta sp,C.palumbus,Columba,Columbidae,Columbiformes,Aves,P11,1,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Ochlerotatus,Oc. detritus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P11,2,England,51.377445,0.78406,Agricultural,Blood-feeding patterns of native mosquitoes and insights into their potential role as pathogen vectors in the Thames estuary region of the United Kingdom,Brugman et al (2017)
Culicidae,Aedes,Ae. fluviatilis,H.sapiens,Homo,Hominidae,Primates,Mammalia,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Aedes,Ae. scapularis,E.ferus,Equus,Equidae,Perissodactyla,Mammalia,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Aedes,Ae. scapularis,P.leucoptera,Pyriglena,Thamnophilidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Anopheles,An. cruzii,H.sapiens,Homo,Hominidae,Primates,Mammalia,P12,2,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. mollis,T.albicollis,Turdus,Turdidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,C.melanops,Conopophaga,Conopophagidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,H.rufimarginatus,Herpsilochmus,Thamnophilidae,Passeriformes,Aves,P12,3,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,M.striata,Malacoptila,Bucconidae,Piciformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,T.solitarius,Tinamus,Tinamidae,Tinamiformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,T.albicollis,Turdus,Turdidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,T.flavipes,Turdus,Turdidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,P.picazuro,Patagioenas,Columbidae,Columbiformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Culex sp,T.albicollis,Turdus,Turdidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Culex sp,C.melanops,Conopophaga,Conopophagidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Culex sp,O.argyreornatus,Ololygon,Hylidae,Anura,Amphibia,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Culex sp,Trachycephalus sp,Trachycephalus,Hylidae,Anura,Amphibia,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Culex sp,T.rufiventris,Turdus,Turdidae,Passeriformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Limatus,Limatus sp,Crypturellus sp,Crypturellus,Tinamidae,Tinamiformes,Aves,P12,1,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Aedes,Aedes sp,Crypturellus sp,Crypturellus,Tinamidae,Tinamiformes,Aves,P12,2,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Psorophora,Ps. ferox,H.sapiens,Homo,Hominidae,Primates,Mammalia,P12,2,Brazil,-25.520556,-48.509444,Urban,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Aedes,Ae. scapularis,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P12.5,1,Brazil,-25.520556,-48.509444,Near-natural,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. intrincatus,N.violacea,Nyctanassa,Ardeidae,Pelecaniformes,Aves,P12.5,1,Brazil,-25.520556,-48.509444,Near-natural,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P12.5,17,Brazil,-25.520556,-48.509444,Near-natural,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P12.5,1,Brazil,-25.520556,-48.509444,Near-natural,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,T.amaurochalinus,Turdus,Turdidae,Passeriformes,Aves,P12.5,1,Brazil,-25.520556,-48.509444,Near-natural,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P12.5,4,Brazil,-25.520556,-48.509444,Near-natural,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Culex,Cx. quinquefasciatus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P12.5,4,Brazil,-25.520556,-48.509444,Near-natural,"Molecular identification of blood meals in mosquitoes (Diptera, Culicidae) in urban and forested habitats in southern Brazil.",Santos et al (2019)
Culicidae,Aedes,Ae. notoscriptus,M.agilis,Macropus,Macropodidae,Diprotodontia,Mammalia,P13,1,Australia,-22.051,148.189,Urban,Identification of the source of blood meals in mosquitoes collected from north-eastern Australia,Gyawali et al (2019)
Culicidae,Aedes,Ae. vigilax,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P13,2,Australia,-22.051,148.189,Urban,Identification of the source of blood meals in mosquitoes collected from north-eastern Australia,Gyawali et al (2019)
Culicidae,Aedes,Ae. vittiger,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P13,1,Australia,-22.051,148.189,Urban,Identification of the source of blood meals in mosquitoes collected from north-eastern Australia,Gyawali et al (2019)
Culicidae,Culex,Cx. annulirostris,H.sapiens,Homo,Hominidae,Primates,Mammalia,P13,2,Australia,-22.051,148.189,Urban,Identification of the source of blood meals in mosquitoes collected from north-eastern Australia,Gyawali et al (2019)
Culicidae,Culex,Cx. annulirostris,P.troglodytes,Pan,Hominidae,Primates,Mammalia,P13,2,Australia,-22.051,148.189,Urban,Identification of the source of blood meals in mosquitoes collected from north-eastern Australia,Gyawali et al (2019)
Culicidae,Culex,Cx. annulirostris,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P13,23,Australia,-22.051,148.189,Urban,Identification of the source of blood meals in mosquitoes collected from north-eastern Australia,Gyawali et al (2019)
